Dates,DYT,DXT,DNT,DYU,DXU,DNU,DRR,DYFF (m/s),DXFF (m/s),DXFFGUST (m/s),Solar Radiation GHI (KWh/m2),ET0 (mm),Water loss (m3)
2012-10-17 00:00:00,28.8,35.7,21.8,51,87,21,0,1.2,5,8,5.356905017,0.306105502,4132.424282
2012-10-18 00:00:00,28.9,36,20.9,51,81,14,0,1.5,3.4,6.6,5.345143405,0.319027844,4306.875896
2012-10-19 00:00:00,28.9,35.4,23.2,63,83,32,0,2,4.3,7,5.323281726,0.285588109,3855.439469
2012-10-20 00:00:00,28.7,35,23.6,54,84,16,0,2.6,5.8,8.5,5.350294072,0.276278383,3729.758167
2012-10-21 00:00:00,29.4,35.5,23.7,54,82,14,0,1.9,4.2,6.5,5.337353309,0.284624859,3842.435591
2012-10-22 00:00:00,29,35.9,22.5,57,84,18,0,2,3.7,8.2,5.35095793,0.301504405,4070.309473
2012-10-23 00:00:00,28.8,35.2,22.7,56,84,24,0,2,4.8,7.3,5.307379519,0.28759739,3882.564769
2012-10-24 00:00:00,29,35.9,21.1,57,87,19,0,1.5,3.8,8.3,5.374037468,0.318230114,4296.106538
2012-10-25 00:00:00,29,35.4,22.4,56,87,15,0,1.3,4,7.5,5.315008598,0.294975112,3982.164007
2012-10-26 00:00:00,29,36.2,22.2,53,83,14,0,1.4,4,8.6,5.333753523,0.307189726,4147.061307
2012-10-27 00:00:00,28.8,37.3,22.3,48,87,11,0,2.6,4.9,7.4,5.31945967,0.315764237,4262.817194
2012-10-28 00:00:00,29.1,37.3,22.4,55,90,10,0,2.9,6,8.9,5.395584584,0.321268655,4337.126847
2012-10-29 00:00:00,27.3,32.5,22.9,59,91,33,0,2.9,5.3,9.2,5.325630497,0.24476373,3304.310354
2012-10-30 00:00:00,26.8,32,21.5,45,70,30,0,3.3,6,10.5,5.370075427,0.255254712,3445.938608
2012-10-31 00:00:00,25.6,31,20.2,44,63,25,0,3.5,6.7,10.5,5.39596374,0.253124687,3417.183273
2012-11-01 00:00:00,25.7,30.8,20.3,52,74,28,0,3.9,7.3,12.1,4.192784277,0.194379427,2624.122267
2012-11-02 00:00:00,25.7,30.5,20.6,55,78,34,0,3.5,7,11,4.100364179,0.18458362,2491.878868
2012-11-03 00:00:00,25.6,30.7,19.4,54,84,27,0,2.1,4,6.8,4.169662098,0.200075397,2701.017856
2012-11-04 00:00:00,26.2,31.5,21.6,58,81,26,0,2,5,8.2,4.182093215,0.190426706,2570.760536
2012-11-05 00:00:00,26.1,32.7,20,46,84,21,0,1,3,5.3,4.111219073,0.211544079,2855.845063
2012-11-06 00:00:00,25.5,32.6,18.8,39,79,14,0,2.1,4,6.7,4.186626177,0.221490701,2990.124463
2012-11-07 00:00:00,25.8,33.2,19,48,96,13,0,3,6.2,10,4.17087456,0.225383264,3042.67406
2012-11-08 00:00:00,25.5,32.3,19.3,62,97,26,0,2.7,6.2,8.5,4.116194065,0.211358291,2853.336925
2012-11-09 00:00:00,26,33.6,19.9,43,91,15,0,2.7,4.5,7,4.130357014,0.220234757,2973.169221
2012-11-10 00:00:00,25.8,32.3,18.9,52,88,27,0,0.9,2.4,5,4.178236626,0.219328866,2960.939694
2012-11-11 00:00:00,26.4,32.9,19.4,50,82,20,0,1.7,3.1,5.6,4.159976863,0.222199942,2999.699224
2012-11-12 00:00:00,26.1,33.9,18.7,53,90,17,0,1.6,3.4,6.1,4.176796407,0.235122123,3174.148659
2012-11-13 00:00:00,26.7,35.2,20.1,65,97,12,0,3.6,7.1,10.4,4.108159547,0.233646705,3154.230511
2012-11-14 00:00:00,26.3,32.7,21.5,40,95,19,0.2,2.7,6.2,12.8,4.132202451,0.200582512,2707.863908
2012-11-15 00:00:00,24.8,29.8,20.2,62,87,41,0,5.1,8.7,12.3,4.182032814,0.181550114,2450.926535
2012-11-16 00:00:00,23.1,28.4,19.2,57,75,35,0,3.6,5.7,9.5,4.181012219,0.170593521,2303.012528
2012-11-17 00:00:00,22.4,27.3,18.2,57,80,32,0,3.6,6.2,10,4.12775715,0.164635983,2222.58577
2012-11-18 00:00:00,22.6,28.3,17,61,83,31,0,1.8,3.8,6.3,4.162477654,0.185924394,2509.979323
2012-11-19 00:00:00,24.3,29.8,17.7,61,80,32,0,1.8,3.5,5.9,4.100995577,0.197527677,2666.623634
2012-11-20 00:00:00,22.2,25.6,18.6,67,79,57,0,4.7,6.7,9,4.174026017,0.145287428,1961.380282
2012-11-21 00:00:00,19.8,23.4,16.5,62,79,44,0,3.7,7.4,11.5,4.18932216,0.13608806,1837.188809
2012-11-22 00:00:00,20.6,24.9,16.9,66,88,41,0,3.2,5.8,9.2,4.103279363,0.146578805,1978.81387
2012-11-23 00:00:00,22.2,27.2,16.7,64,89,35,0,1.5,2.7,5.2,4.132872674,0.176185653,2378.506314
2012-11-24 00:00:00,23.4,29.1,18.3,64,84,36,0,1.2,2.6,4.9,4.141578993,0.184433121,2489.847139
2012-11-25 00:00:00,23.9,29.4,18.2,69,92,32,0,2.5,5,8,4.151216563,0.190539197,2572.279157
2012-11-26 00:00:00,26,31.7,20.3,51,93,23,0,4.8,8.1,12,4.188847082,0.203744041,2750.544556
2012-11-27 00:00:00,21.9,26.5,17.4,65,90,44,0,4.6,6.8,10.4,4.194535817,0.165218617,2230.451335
2012-11-28 00:00:00,20.6,24.5,17.1,52,65,28,0,5.1,7.2,12.5,4.137235966,0.142141616,1918.911818
2012-11-29 00:00:00,19.2,22.1,16.7,55,79,32,0,4.6,7,10.8,4.126255077,0.116685945,1575.260263
2012-11-30 00:00:00,18.7,22.1,15.8,52,75,29,0,5.2,7.2,10.5,4.137760702,0.124678734,1683.162907
2012-12-01 00:00:00,20,24.4,16.2,66,82,45,0,6.2,8.4,13.7,3.430047808,0.122113245,1648.52881
2012-12-02 00:00:00,17.6,21.9,13.5,55,82,31,0,4.1,6.9,10.1,3.439763095,0.116074096,1567.0003
2012-12-03 00:00:00,17.3,22.2,13.2,59,78,43,0,3.1,5.2,6.8,3.449602043,0.119470654,1612.853829
2012-12-04 00:00:00,17.1,22.7,12.2,44,77,23,0,1.7,3.4,5,3.440993841,0.127987585,1727.832401
2012-12-05 00:00:00,19.9,26,12.3,54,82,25,0,2.7,6.1,8.8,3.423707951,0.157131125,2121.270181
2012-12-06 00:00:00,21.3,28.2,16,56,91,23,0,1.9,5.5,8.4,3.453915997,0.155143047,2094.431136
2012-12-07 00:00:00,21.6,28.4,14.2,64,91,26,0,1,2.3,5.4,3.465225344,0.169213789,2284.386148
2012-12-08 00:00:00,21.7,27.1,17,59,86,28,0,1.6,4.3,7.6,3.437424505,0.141923667,1915.969508
2012-12-09 00:00:00,22.6,29.8,16.8,57,87,26,0,0.7,2.2,5.8,3.424692864,0.164073538,2214.992765
2012-12-10 00:00:00,22.8,29.4,16,58,84,30,0,1.3,2.9,5.1,3.415952306,0.16697602,2254.176267
2012-12-11 00:00:00,24.7,31.9,18.7,51,89,20,0,5.1,8,12.8,3.42199695,0.173787841,2346.13585
2012-12-12 00:00:00,19.4,23.4,14.9,59,79,35,0,5.7,7.8,12.7,3.411883062,0.121705559,1643.025041
2012-12-13 00:00:00,17.6,21.5,14.8,57,75,39,0,4.2,8.7,11.5,3.490954721,0.105207997,1420.307961
2012-12-14 00:00:00,18.2,21.2,15.1,69,79,56,0,3.5,5.2,8.2,3.482520062,0.101841531,1374.860666
2012-12-15 00:00:00,16.9,21.1,13.2,57,84,31,0,3.4,6.9,10.2,3.44650594,0.110556918,1492.518399
2012-12-16 00:00:00,14.4,16.9,12.2,89,96,78,8.8,4,6.3,9.9,3.442420619,0.079037393,1067.00481
2012-12-17 00:00:00,16.2,20.2,13,77,94,52,0,3.8,6.3,8.9,3.478634993,0.104380146,1409.131971
2012-12-18 00:00:00,17.6,22.3,13.9,73,90,38,0,2.4,5.2,7.6,3.497438077,0.118020327,1593.274411
2012-12-19 00:00:00,17.8,21.1,15.2,78,94,56,0,2.4,5.1,6.8,3.471023218,0.098718238,1332.696216
2012-12-20 00:00:00,18.8,24.4,14.5,81,95,55,0,1.3,3.1,5,3.404066724,0.128931971,1740.581603
2012-12-21 00:00:00,20.2,26.9,13.6,77,97,34,0.2,1.7,3.4,5.4,3.480623863,0.158646459,2141.727201
2012-12-22 00:00:00,21.3,29.2,16.5,75,99,23,0.4,2.4,5.8,8.2,3.439563547,0.157632524,2128.039071
2012-12-23 00:00:00,20.2,25.2,16.9,86,99,60,0.2,3.4,6.1,8.8,3.495064619,0.125846669,1698.930036
2012-12-24 00:00:00,20.5,26.6,15.2,79,100,46,0.2,2.5,5,7.7,3.461173705,0.147210392,1987.34029
2012-12-25 00:00:00,20.9,28.4,14.4,69,98,26,0.2,2,3.7,5.5,3.407990585,0.162306997,2191.14446
2012-12-26 00:00:00,19.6,25.1,15.2,68,99,45,0,6.5,10.5,14,3.477238983,0.134582197,1816.859656
2012-12-27 00:00:00,17,20.5,14,72,90,58,0,5.5,7.3,11.3,3.44619797,0.100563416,1357.606118
2012-12-28 00:00:00,17.3,19.4,14.2,84,92,75,0,3.9,6.3,9.2,3.462152937,0.091142075,1230.418008
2012-12-29 00:00:00,19,23.3,15.4,71,95,39,0,3.2,5.5,8.7,3.407601001,0.115924165,1564.976222
2012-12-30 00:00:00,18,22.5,12.5,65,91,39,0,2.6,4.6,7.1,3.408448354,0.126912272,1713.315668
2012-12-31 00:00:00,17.5,23,11.3,60,86,32,0,2.1,4.1,7.2,3.473041074,0.137924504,1861.980797
2013-01-01 00:00:00,18.9,25.1,14.5,69,95,30,0,3.2,5.5,7.8,3.567859013,0.140213734,1892.885408
2013-01-02 00:00:00,18.8,25.3,13.5,67,99,31,0.2,1.3,3.4,5.2,3.582091314,0.148123039,1999.661033
2013-01-03 00:00:00,19.3,25.7,13.4,64,93,27,0,2.8,5.1,7.6,3.543106315,0.151626295,2046.954982
2013-01-04 00:00:00,16.8,21.2,12.1,67,94,41,0,3.2,6.8,9,3.536632951,0.121408937,1639.020652
2013-01-05 00:00:00,17.7,23.6,11.2,60,86,30,0,1.6,5.6,7.2,3.55830174,0.146300511,1975.056895
2013-01-06 00:00:00,20.6,28.1,14.8,60,94,23,0,4.5,7.5,13.6,3.539809277,0.163042483,2201.073524
2013-01-07 00:00:00,22.7,30.1,15.9,37,66,18,0,3.9,9,12.1,3.590135353,0.180207927,2432.807017
2013-01-08 00:00:00,20.1,25.4,15.9,49,90,15,0,3.3,5.8,9.3,3.534894873,0.135813014,1833.475695
2013-01-09 00:00:00,20.7,25.2,15.4,70,90,53,0,2.9,6.4,9.5,3.586498465,0.142170107,1919.296444
2013-01-10 00:00:00,19.4,26.1,15.2,65,95,17,0,5.8,10.4,14,3.599489057,0.145398833,1962.884242
2013-01-11 00:00:00,14.4,17.3,11.3,49,66,33,0,8,10.9,16.2,3.522022476,0.091366606,1233.449184
2013-01-12 00:00:00,12.9,17,9.9,60,81,46,0,6.6,10.1,14.5,3.576392206,0.096222484,1299.003531
2013-01-13 00:00:00,13.8,17.9,9.9,61,82,39,0,4.5,7.1,10.7,3.595696025,0.105700957,1426.96292
2013-01-14 00:00:00,14.7,18.3,11.2,54,69,33,0,5.8,8,11.7,3.536634593,0.100731801,1359.879315
2013-01-15 00:00:00,13.5,17,10.7,52,67,33,0,7.1,11.1,16,3.537442498,0.091404563,1233.961595
2013-01-16 00:00:00,12.9,17.2,9.5,63,85,47,0,5.7,9,12.6,3.576063366,0.100196561,1352.653578
2013-01-17 00:00:00,14.4,20.4,9.2,63,89,31,0,3.4,5.3,8.9,3.501918269,0.124117998,1675.592975
2013-01-18 00:00:00,14.7,21.2,8.3,57,97,29,0,0.9,2.4,4.7,3.571215813,0.137106545,1850.938351
2013-01-19 00:00:00,15.2,21.9,8.1,67,100,27,0,1,3.2,4.7,3.59534552,0.144963274,1957.004203
2013-01-20 00:00:00,16.9,24.5,9.3,46,96,21,0,1.5,3.5,5.3,3.502533378,0.155846633,2103.92955
2013-01-21 00:00:00,18.2,25.9,11.7,40,70,20,0,1.4,3.7,6.4,3.550560485,0.158419071,2138.657457
2013-01-22 00:00:00,16.8,22.5,12,76,100,58,0,2.6,5.9,9.2,3.516525785,0.129672662,1750.580944
2013-01-23 00:00:00,16.9,24.2,10.9,62,100,23,0.2,0.7,1.7,4.1,3.518874285,0.146461312,1977.227712
2013-01-24 00:00:00,19.6,27.2,11.3,48,80,20,0,3,4.9,7.2,3.51868642,0.172589592,2329.959495
2013-01-25 00:00:00,20.9,29.7,15,41,71,15,0,2.3,3.9,6.8,3.584529353,0.174930544,2361.562346
2013-01-26 00:00:00,21.1,30.1,15.3,47,78,14,0,2.2,5.3,7.2,3.522471976,0.173377158,2340.59163
2013-01-27 00:00:00,21.3,30.9,14.2,54,85,13,0,1.8,5.3,8.7,3.596195215,0.188991436,2551.384388
2013-01-28 00:00:00,21.3,28.8,14.2,56,91,15,0,2.7,4.6,6.2,3.57908509,0.175868914,2374.230341
2013-01-29 00:00:00,21.7,28.1,17.6,54,92,26,0,5,10.9,14.9,3.516168268,0.14802166,1998.292404
2013-01-30 00:00:00,18.3,22.4,14.5,61,76,38,0,3.8,7,11.1,3.566122844,0.119009305,1606.625623
2013-01-31 00:00:00,19.3,23.1,14,76,93,58,0,3.2,5.3,8,3.52052151,0.129588207,1749.440797
2013-02-01 00:00:00,19.6,23.3,15.5,78,92,55,0,4,5.9,9,4.508806524,0.154897489,2091.116098
2013-02-02 00:00:00,19,24.8,14.1,50,86,24,0,2.9,6.3,9.1,4.583984655,0.181487507,2450.081351
2013-02-03 00:00:00,16.8,21.4,13.7,59,84,44,0,6.3,8.6,12.6,4.583524674,0.14473878,1953.973533
2013-02-04 00:00:00,15.3,19.9,10,66,89,45,0,5.1,8.9,14.7,4.549263581,0.155829818,2103.70255
2013-02-05 00:00:00,15.5,21.9,9.9,74,96,46,0,2.8,5.6,8.8,4.575140458,0.17358139,2343.348764
2013-02-06 00:00:00,15.5,22.4,8.9,72,100,29,0.2,1,2.2,5.1,4.586786446,0.18457952,2491.823517
2013-02-07 00:00:00,17,24.8,8.5,67,100,23,0,1.5,3.2,5.2,4.505772944,0.208212224,2810.86502
2013-02-08 00:00:00,17.3,26.7,10,52,100,15,0.2,1.1,3.5,7,4.587456591,0.216421894,2921.695568
2013-02-09 00:00:00,18.9,27.4,9.3,30,65,11,0,1.7,3.9,6.5,4.582094811,0.23530616,3176.633158
2013-02-10 00:00:00,20.4,28.9,12,27,53,11,0,1,3,4.9,4.526727743,0.233805629,3156.375998
2013-02-11 00:00:00,21.6,29.6,13.1,40,74,12,0,3.4,5.3,7.7,4.567035759,0.240401116,3245.415066
2013-02-12 00:00:00,22.1,32.1,15.4,57,97,14,0,3.3,6.6,9.7,4.509186432,0.241820545,3264.577363
2013-02-13 00:00:00,18.8,24.3,14.5,74,96,60,0.2,5.9,8.7,12.1,4.543871451,0.171231647,2311.62723
2013-02-14 00:00:00,16.5,21.2,11.8,58,86,38,0,5.4,9.1,13.7,4.597761924,0.159026097,2146.852307
2013-02-15 00:00:00,17.9,25.8,10.8,73,97,38,0,3.2,5.5,8.3,4.516810171,0.205404313,2772.958221
2013-02-16 00:00:00,19.1,27.6,10.8,63,100,16,0.2,2.5,4.9,6.7,4.562542684,0.226961306,3063.977625
2013-02-17 00:00:00,19,23.4,15.5,69,89,52,0,4.3,5.8,9.3,4.592519761,0.156234259,2109.162494
2013-02-18 00:00:00,18.8,24.6,14.7,64,88,29,0,3.2,5.5,8.4,4.50225052,0.170526631,2302.109524
2013-02-19 00:00:00,19.6,26.6,13.3,57,89,23,0,2.3,4.2,7.2,4.502172638,0.201968407,2726.573496
2013-02-20 00:00:00,20,26.9,14.4,64,87,35,0,4.4,7.3,10.3,4.594587481,0.201956207,2726.40879
2013-02-21 00:00:00,19.1,25.8,13.9,51,87,16,0,4.7,8.6,12.6,4.501081321,0.188443247,2543.98384
2013-02-22 00:00:00,18.1,25.4,11.5,49,88,15,0,2.6,5,8.8,4.56308641,0.200874318,2711.803292
2013-02-23 00:00:00,18.5,26.4,9.6,64,97,25,0,1.9,4.5,6.9,4.597440052,0.224978602,3037.211131
2013-02-24 00:00:00,21.2,29,15.9,64,100,15,0,3.3,7.1,10.9,4.502070751,0.209014514,2821.695936
2013-02-25 00:00:00,18.9,24,14.1,56,90,30,0,5.6,10.3,14.4,4.589216216,0.174295452,2352.9886
2013-02-26 00:00:00,18,24.4,11,58,88,26,0,3.9,7.9,11.2,4.583965304,0.197578926,2667.315505
2013-02-27 00:00:00,17.9,24.4,10.4,55,97,14,0,1.3,2.7,7.2,4.589540178,0.201634705,2722.068514
2013-02-28 00:00:00,19.4,27.5,12.6,60,95,15,0,2,5.4,7.6,4.596337646,0.217076031,2930.526416
2013-03-01 00:00:00,21.3,28.9,12.8,65,99,23,0,4.1,7.4,10.6,5.527629866,0.285228241,3850.581252
2013-03-02 00:00:00,23.3,30.4,16.3,60,94,25,0,3.6,6.6,11.3,5.559548644,0.282198555,3809.680498
2013-03-03 00:00:00,23.8,31,17.1,53,91,24,0,2.4,6,8.8,5.532138737,0.282200427,3809.70577
2013-03-04 00:00:00,23.5,31.7,15.3,47,83,22,0,1.9,4.2,7.1,5.580195433,0.306962454,4143.993132
2013-03-05 00:00:00,26.2,35.9,18.2,47,83,12,0,4.2,8.5,12.5,5.563545196,0.33873089,4572.867019
2013-03-06 00:00:00,26.2,35.7,18.3,45,85,8,0,5.1,8.4,12.4,5.504470472,0.332281927,4485.806015
2013-03-07 00:00:00,19.5,24.1,13.8,50,73,41,0,7.9,11.4,16.6,5.552771019,0.218625634,2951.446062
2013-03-08 00:00:00,16.8,21.1,13,51,71,30,0,5,8.2,13.8,5.528783171,0.179065549,2417.384918
2013-03-09 00:00:00,19.1,27.5,11.2,53,84,8,0,2.3,4.8,6.4,5.521317627,0.270537065,3652.250372
2013-03-10 00:00:00,23.3,28.9,16.1,55,90,27,0,4.5,7.6,12.6,5.530414608,0.26746587,3610.789241
2013-03-11 00:00:00,21.2,26.3,15.1,46,84,18,0,7.3,11.5,16,5.547522441,0.238142309,3214.921167
2013-03-12 00:00:00,19.8,25.8,13.5,46,80,18,0,5.4,10,15.5,5.554931183,0.240925604,3252.49566
2013-03-13 00:00:00,20.6,27.8,13.2,44,79,20,0,4.4,9,13.4,5.506524705,0.265735219,3587.425462
2013-03-14 00:00:00,22.8,31.7,14.9,43,88,14,0,3.4,6.9,10.6,5.558980813,0.3042564,4107.461406
2013-03-15 00:00:00,23.4,32.9,15.3,37,84,11,0,1.5,3.8,9.2,5.510878642,0.31328404,4229.33454
2013-03-16 00:00:00,23.2,32,12.7,44,81,11,0,1.9,4.5,8.2,5.529918336,0.327600912,4422.612316
2013-03-17 00:00:00,25.7,35,17.3,47,89,11,0,4.2,7.6,11.4,5.508496889,0.3315682,4476.170705
2013-03-18 00:00:00,26,32.9,19,39,82,13,0,3.4,6.4,13.2,5.562960799,0.298779904,4033.528707
2013-03-19 00:00:00,22.8,31.1,16.9,59,93,25,0,5.2,10.9,14.8,5.509196815,0.277218601,3742.451109
2013-03-20 00:00:00,22.9,30.2,16.3,55,86,25,0.2,5.4,8.5,11.5,5.528653122,0.275921171,3724.935814
2013-03-21 00:00:00,20.9,25.7,16.2,70,90,49,1,5.3,8.8,12.7,5.526797577,0.216825422,2927.143192
2013-03-22 00:00:00,20.8,26.8,13.2,42,88,13,0,4.4,8.5,13.1,5.547863762,0.259744536,3506.551232
2013-03-23 00:00:00,22.7,29.8,12.6,45,87,10,1.2,2.2,5.5,10.5,5.550877839,0.306651286,4139.792356
2013-03-24 00:00:00,24,29.2,18,56,84,33,0,3,5.7,8.8,5.525333016,0.254218777,3431.953489
2013-03-25 00:00:00,20.8,25.7,14.9,57,78,35,0,4.5,8.4,12.5,5.556485169,0.231826573,3129.658736
2013-03-26 00:00:00,19.2,25.2,12.2,43,77,15,0,4.6,10.4,15.3,5.510342522,0.241777492,3263.996148
2013-03-27 00:00:00,21.2,30.1,11.4,42,82,8,0,2.2,4.7,9.5,5.50845437,0.305547715,4124.89415
2013-03-28 00:00:00,23.8,32.5,13.5,34,73,10,0,1.8,4.5,7.5,5.512881504,0.328785505,4438.604312
2013-03-29 00:00:00,25.8,33.3,17.8,26,50,9,0,1.1,4.5,6.9,5.585583678,0.315344147,4257.145981
2013-03-30 00:00:00,26.9,34.6,19,22,42,12,0,1.7,5,8.5,5.577570526,0.323876,4372.325994
2013-03-31 00:00:00,26.4,33.3,19.4,31,66,12,0,3.8,8.2,12.5,5.573003888,0.302052816,4077.713016
2013-04-01 00:00:00,27.3,34.2,19.4,27,63,14,0,3.4,5.9,9.8,6.429263405,0.366887142,4952.976422
2013-04-02 00:00:00,27.2,36.1,19.2,37,65,10,0,2.5,5.7,8.4,6.410164193,0.39002181,5265.294435
2013-04-03 00:00:00,28.6,36.3,19.9,32,69,11,0,3.2,6.5,9.3,6.439279027,0.397961466,5372.479796
2013-04-04 00:00:00,31,39.5,23.8,32,70,8,0,6.2,9.9,13.7,6.494552621,0.413031107,5575.919948
2013-04-05 00:00:00,30.5,39.1,22.8,39,84,9,0.8,6.5,11.3,20,6.450662669,0.413722498,5585.253719
2013-04-06 00:00:00,24.4,27.5,20.3,37,69,15,0,8,12.6,18.7,6.454925323,0.24039963,3245.395005
2013-04-07 00:00:00,23.4,28.9,18.3,41,68,20,0,3.6,7,14.4,6.489213296,0.286289929,3864.914048
2013-04-08 00:00:00,25.5,33.4,17.7,48,83,15,0,2.6,5.4,9.1,6.430925863,0.362890082,4899.016109
2013-04-09 00:00:00,26.4,35.5,17.4,45,83,13,0,2.3,5.6,8.2,6.409456365,0.396411847,5351.559939
2013-04-10 00:00:00,27.1,36.9,20,53,88,11,0,2.5,6.9,9.9,6.419114473,0.389698458,5260.929184
2013-04-11 00:00:00,26.3,34.9,19.7,51,90,14,0,2.7,6.4,10.2,6.457613028,0.365170994,4929.808415
2013-04-12 00:00:00,28.2,37.8,19.3,42,76,12,0,3.4,5.9,8.6,6.430628866,0.418466807,5649.301892
2013-04-13 00:00:00,31.2,40.3,22.5,39,83,9,0,4.8,9.1,12.9,6.432476636,0.437369176,5904.483871
2013-04-14 00:00:00,31.3,39.2,23.4,32,71,10,0,3,6.7,10.2,6.455643408,0.414393984,5594.318788
2013-04-15 00:00:00,29.8,36.6,23.7,27,64,12,0,4.3,7.9,12.5,6.440577281,0.362151657,4889.047375
2013-04-16 00:00:00,29.7,36.6,21.8,24,55,10,0,4,9.2,17.8,6.424324757,0.386114248,5212.542347
2013-04-17 00:00:00,30.7,38.1,25.1,36,56,15,1,3.6,8.9,16.2,6.448621451,0.370889187,5007.004022
2013-04-18 00:00:00,32.6,40.3,24.7,31,60,13,0,3.2,7.4,10.5,6.436863778,0.421435414,5689.37809
2013-04-19 00:00:00,31.4,38.1,25.5,38,62,18,0,2.8,7.7,11.7,6.47302443,0.371810367,5019.439956
2013-04-20 00:00:00,31.3,40.2,24.1,28,58,9,0,3.2,8.8,13,6.421648185,0.416106799,5617.44179
2013-04-21 00:00:00,28.9,37,22.6,39,70,8,0,4.2,11.3,15.1,6.459112641,0.376473887,5082.397479
2013-04-22 00:00:00,25.3,30.9,19.1,32,56,12,0,4.7,8.3,17.1,6.400307357,0.311661372,4207.428516
2013-04-23 00:00:00,26.9,32.9,18.7,30,56,11,0,4.3,6.7,11.8,6.443854554,0.356994313,4819.423229
2013-04-24 00:00:00,27.3,33.3,21.5,29,57,12,0,4.8,8.7,13.3,6.469294603,0.329638818,4450.124039
2013-04-25 00:00:00,26.8,31.9,20.8,28,69,14,0,4.2,7,12.9,6.477588303,0.316572775,4273.732467
2013-04-26 00:00:00,24.2,26.5,22.3,40,60,30,0,2.3,4.1,7.6,6.408245608,0.181416573,2449.123729
2013-04-27 00:00:00,20.8,23.7,18.3,69,90,39,2.8,2,6.4,9.6,6.432556825,0.189771805,2561.919374
2013-04-28 00:00:00,24.2,29.1,18.5,52,90,20,0.4,1.5,2.9,7.3,6.429813877,0.2891775,3903.896244
2013-04-29 00:00:00,26.5,31.9,19.8,47,86,20,0,2.7,5.5,8.7,6.440067613,0.326400422,4406.405699
2013-04-30 00:00:00,22.5,25.2,21.2,83,94,68,14.6,2.9,6.1,10,6.405432935,0.1698038,2292.351294
2013-05-01 00:00:00,26.3,30.5,21.3,74,97,46,0,4,7.5,11.2,7.149997014,0.314559088,4246.547689
2013-05-02 00:00:00,28.5,33.7,22.7,60,88,34,0,4.5,9.1,12.7,7.109908148,0.35909156,4847.736055
2013-05-03 00:00:00,30.4,35.5,24.8,54,87,23,0,3.2,5.8,10.5,7.152229994,0.370889273,5007.00518
2013-05-04 00:00:00,27.7,37.7,21.5,64,90,20,7,2.4,7.5,21,7.172454104,0.43201672,5832.225721
2013-05-05 00:00:00,27.7,34.6,21.7,56,88,23,0,3.5,6.6,11.2,7.117893412,0.382579421,5164.822184
2013-05-06 00:00:00,29.4,35.7,23.6,46,85,21,0,2.6,6,9.3,7.137844968,0.385447886,5203.546463
2013-05-07 00:00:00,30.2,36.7,24,41,73,19,0,3.8,9.2,20.2,7.148141651,0.402161157,5429.175617
2013-05-08 00:00:00,29.6,34.3,25.8,46,69,29,0,1.9,5,8.2,7.150660902,0.325010851,4387.646495
2013-05-09 00:00:00,30.4,35.8,24.6,39,71,19,0,2.8,6.3,12,7.164319704,0.380097384,5131.314687
2013-05-10 00:00:00,30.9,37.3,24.4,34,71,14,0,3,6.6,10.5,7.180853813,0.413108162,5576.960183
2013-05-11 00:00:00,32.4,40,24,30,68,8,0,3.1,6.8,12.1,7.123444938,0.470454529,6351.13614
2013-05-12 00:00:00,33.2,41.4,24.1,30,67,9,0,2.3,5.9,8.2,7.148695835,0.498751161,6733.14068
2013-05-13 00:00:00,34,41.7,26,26,54,9,0,1.8,4.6,7.1,7.167867709,0.483875286,6532.316357
2013-05-14 00:00:00,32.2,40.9,26.2,40,67,14,0,5.2,9.1,13.6,7.115382198,0.448632548,6056.539397
2013-05-15 00:00:00,32.9,41.8,25.7,33,65,8,0,2.9,6.9,11.1,7.173451297,0.479968709,6479.577571
2013-05-16 00:00:00,35.2,42.8,26.2,25,74,7,0,3.7,6.7,10.6,7.117170048,0.505476686,6823.935261
2013-05-17 00:00:00,31.7,38.5,25.1,34,67,11,0,7.5,11.4,17.3,7.166784772,0.427115993,5766.06591
2013-05-18 00:00:00,29.1,34.3,24.6,37,65,15,0,6.9,10.4,16.7,7.177122693,0.344804523,4654.861058
2013-05-19 00:00:00,29.8,36.7,23.8,34,74,13,0,4.9,9.4,14.6,7.103965076,0.399453747,5392.625581
2013-05-20 00:00:00,31.7,38.1,24.3,32,63,13,0,3,5.4,10.7,7.128085505,0.431103468,5819.896815
2013-05-21 00:00:00,33.7,42.1,26.4,30,56,10,0,4.6,8.1,10.6,7.100089016,0.476523938,6433.073166
2013-05-22 00:00:00,35.6,44.6,28,30,78,8,0,4.2,7,10.2,7.173381415,0.513313986,6929.738817
2013-05-23 00:00:00,32.2,39.3,26.3,34,73,11,0,7.1,12.4,17.4,7.187407482,0.426165041,5753.228059
2013-05-24 00:00:00,32.1,38.6,25.6,30,52,11,0,6.4,12,18.1,7.12341324,0.421525871,5690.599258
2013-05-25 00:00:00,32.4,39.9,22.9,26,70,7,0,4.3,7.9,15.4,7.131678228,0.485493916,6554.167859
2013-05-26 00:00:00,31.1,40.3,22.1,42,85,12,0,2.2,5.8,9.9,7.146590525,0.490351294,6619.742471
2013-05-27 00:00:00,33.1,41.5,21.9,32,85,10,0,1.9,4.4,11.4,7.168258119,0.531279828,7172.27768
2013-05-28 00:00:00,33.9,42.3,25.3,24,47,9,0,2.5,5.5,14.3,7.17604576,0.503111306,6792.002627
